time,signal
0.057856 ,0
0.057860 ,0
0.057864 ,0
0.057868 ,0
0.057872 ,0
0.057876 ,0
0.057880 ,0
0.057884 ,0
0.057888 ,0
0.057892 ,0
0.057896 ,0
0.057900 ,0
0.057904 ,0
0.057908 ,0
0.057912 ,0
0.057916 ,0
0.057920 ,1
0.057924 ,1
0.057928 ,1
0.057932 ,1
0.057936 ,1
0.057940 ,1
0.057944 ,1
0.057948 ,1
0.057952 ,1
0.057956 ,1
0.057960 ,1
0.057964 ,1
0.057968 ,1
0.057972 ,1
0.057976 ,1
0.057980 ,1
0.057984 ,0
0.057988 ,0
0.057992 ,0
0.057996 ,0
0.058000 ,0
0.058004 ,0
0.058008 ,0
0.058012 ,0
0.058016 ,0
0.058020 ,0
0.058024 ,0
0.058028 ,0
0.058032 ,0
0.058036 ,0
0.058040 ,0
0.058044 ,0
0.058048 ,1
0.058052 ,1
0.058056 ,1
0.058060 ,1
0.058064 ,1
0.058068 ,1
0.058072 ,1
0.058076 ,1
0.058080 ,1
0.058084 ,1
0.058088 ,1
0.058092 ,1
0.058096 ,1
0.058100 ,1
0.058104 ,1
0.058108 ,1
0.058112 ,0
0.058116 ,0
0.058120 ,0
0.058124 ,0
0.058128 ,0
0.058132 ,0
0.058136 ,0
0.058140 ,0
0.058144 ,0
0.058148 ,0
0.058152 ,0
0.058156 ,0
0.058160 ,0
0.058164 ,0
0.058168 ,0
0.058172 ,0
0.058176 ,0
0.058180 ,0
0.058184 ,0
0.058188 ,0
0.058192 ,0
0.058196 ,0
0.058200 ,0
0.058204 ,0
0.058208 ,0
0.058212 ,0
0.058216 ,0
0.058220 ,0
0.058224 ,0
0.058228 ,0
0.058232 ,0
0.058236 ,0
0.058240 ,1
0.058244 ,1
0.058248 ,1
0.058252 ,1
0.058256 ,1
0.058260 ,1
0.058264 ,1
0.058268 ,1
0.058272 ,1
0.058276 ,1
0.058280 ,1
0.058284 ,1
0.058288 ,1
0.058292 ,1
0.058296 ,1
0.058300 ,1
0.058304 ,0
0.058308 ,0
0.058312 ,0
0.058316 ,0
0.058320 ,0
0.058324 ,0
0.058328 ,0
0.058332 ,0
0.058336 ,0
0.058340 ,0
0.058344 ,0
0.058348 ,0
0.058352 ,0
0.058356 ,0
0.058360 ,0
0.058364 ,0
0.058368 ,1
0.058372 ,1
0.058376 ,1
0.058380 ,1
0.058384 ,1
0.058388 ,1
0.058392 ,1
0.058396 ,1
0.058400 ,1
0.058404 ,1
0.058408 ,1
0.058412 ,1
0.058416 ,1
0.058420 ,1
0.058424 ,1
0.058428 ,1
0.058432 ,1
0.058436 ,1
0.058440 ,1
0.058444 ,1
0.058448 ,1
0.058452 ,1
0.058456 ,1
0.058460 ,1
0.058464 ,1
0.058468 ,1
0.058472 ,1
0.058476 ,1
0.058480 ,1
0.058484 ,1
0.058488 ,1
0.058492 ,1
0.058496 ,0
0.058500 ,0
0.058504 ,0
0.058508 ,0
0.058512 ,0
0.058516 ,0
0.058520 ,0
0.058524 ,0
0.058528 ,0
0.058532 ,0
0.058536 ,0
0.058540 ,0
0.058544 ,0
0.058548 ,0
0.058552 ,0
0.058556 ,0
0.058560 ,1
0.058564 ,1
0.058568 ,1
0.058572 ,1
0.058576 ,1
0.058580 ,1
0.058584 ,1
0.058588 ,1
0.058592 ,1
0.058596 ,1
0.058600 ,1
0.058604 ,1
0.058608 ,1
0.058612 ,1
0.058616 ,1
0.058620 ,1
0.058624 ,0
0.058628 ,0
0.058632 ,0
0.058636 ,0
0.058640 ,0
0.058644 ,0
0.058648 ,0
0.058652 ,0
0.058656 ,0
0.058660 ,0
0.058664 ,0
0.058668 ,0
0.058672 ,0
0.058676 ,0
0.058680 ,0
0.058684 ,0
0.058688 ,1
0.058692 ,1
0.058696 ,1
0.058700 ,1
0.058704 ,1
0.058708 ,1
0.058712 ,1
0.058716 ,1
0.058720 ,1
0.058724 ,1
0.058728 ,1
0.058732 ,1
0.058736 ,1
0.058740 ,1
0.058744 ,1
0.058748 ,1
0.058752 ,1
0.058756 ,1
0.058760 ,1
0.058764 ,1
0.058768 ,1
0.058772 ,1
0.058776 ,1
0.058780 ,1
0.058784 ,1
0.058788 ,1
0.058792 ,1
0.058796 ,1
0.058800 ,1
0.058804 ,1
0.058808 ,1
0.058812 ,1
0.058816 ,0
0.058820 ,0
0.058824 ,0
0.058828 ,0
0.058832 ,0
0.058836 ,0
0.058840 ,0
0.058844 ,0
0.058848 ,0
0.058852 ,0
0.058856 ,0
0.058860 ,0
0.058864 ,0
0.058868 ,0
0.058872 ,0
0.058876 ,0
0.058880 ,0
0.058884 ,0
0.058888 ,0
0.058892 ,0
0.058896 ,0
0.058900 ,0
0.058904 ,0
0.058908 ,0
0.058912 ,0
0.058916 ,0
0.058920 ,0
0.058924 ,0
0.058928 ,0
0.058932 ,0
0.058936 ,0
0.058940 ,0
0.058944 ,1
0.058948 ,1
0.058952 ,1
0.058956 ,1
0.058960 ,1
0.058964 ,1
0.058968 ,1
0.058972 ,1
0.058976 ,1
0.058980 ,1
0.058984 ,1
0.058988 ,1
0.058992 ,1
0.058996 ,1
0.059000 ,1
0.059004 ,1
0.059008 ,1
0.059012 ,1
0.059016 ,1
0.059020 ,1
0.059024 ,1
0.059028 ,1
0.059032 ,1
0.059036 ,1
0.059040 ,1
0.059044 ,1
0.059048 ,1
0.059052 ,1
0.059056 ,1
0.059060 ,1
0.059064 ,1
0.059068 ,1
0.059072 ,0
0.059076 ,0
0.059080 ,0
0.059084 ,0
0.059088 ,0
0.059092 ,0
0.059096 ,0
0.059100 ,0
0.059104 ,0
0.059108 ,0
0.059112 ,0
0.059116 ,0
0.059120 ,0
0.059124 ,0
0.059128 ,0
0.059132 ,0
0.059136 ,0
0.059140 ,0
0.059144 ,0
0.059148 ,0
0.059152 ,0
0.059156 ,0
0.059160 ,0
0.059164 ,0
0.059168 ,0
0.059172 ,0
0.059176 ,0
0.059180 ,0
0.059184 ,0
0.059188 ,0
0.059192 ,0
0.059196 ,0
0.059200 ,1
0.059204 ,1
0.059208 ,1
0.059212 ,1
0.059216 ,1
0.059220 ,1
0.059224 ,1
0.059228 ,1
0.059232 ,1
0.059236 ,1
0.059240 ,1
0.059244 ,1
0.059248 ,1
0.059252 ,1
0.059256 ,1
0.059260 ,1
0.059264 ,1
0.059268 ,1
0.059272 ,1
0.059276 ,1
0.059280 ,1
0.059284 ,1
0.059288 ,1
0.059292 ,1
0.059296 ,1
0.059300 ,1
0.059304 ,1
0.059308 ,1
0.059312 ,1
0.059316 ,1
0.059320 ,1
0.059324 ,1
0.059328 ,0
0.059332 ,0
0.059336 ,0
0.059340 ,0
0.059344 ,0
0.059348 ,0
0.059352 ,0
0.059356 ,0
0.059360 ,0
0.059364 ,0
0.059368 ,0
0.059372 ,0
0.059376 ,0
0.059380 ,0
0.059384 ,0
0.059388 ,0
0.059392 ,1
0.059396 ,1
0.059400 ,1
0.059404 ,1
0.059408 ,1
0.059412 ,1
0.059416 ,1
0.059420 ,1
0.059424 ,1
0.059428 ,1
0.059432 ,1
0.059436 ,1
0.059440 ,1
0.059444 ,1
0.059448 ,1
0.059452 ,1
0.059456 ,1
0.059460 ,1
0.059464 ,1
0.059468 ,1
0.059472 ,1
0.059476 ,1
0.059480 ,1
0.059484 ,1
0.059488 ,1
0.059492 ,1
0.059496 ,1
0.059500 ,1
0.059504 ,1
0.059508 ,1
0.059512 ,1
0.059516 ,1
0.059520 ,1
0.059524 ,1
0.059528 ,1
0.059532 ,1
0.059536 ,1
0.059540 ,1
0.059544 ,1
0.059548 ,1
0.059552 ,1
0.059556 ,1
0.059560 ,1
0.059564 ,1
0.059568 ,1
0.059572 ,1
0.059576 ,1
0.059580 ,1
0.059584 ,1
0.059588 ,1
0.059592 ,1
0.059596 ,1
0.059600 ,1
0.059604 ,1
0.059608 ,1
0.059612 ,1
0.059616 ,1
0.059620 ,1
0.059624 ,1
0.059628 ,1
0.059632 ,1
0.059636 ,1
0.059640 ,1
0.059644 ,1
0.059648 ,0
0.059652 ,0
0.059656 ,0
0.059660 ,0
0.059664 ,0
0.059668 ,0
0.059672 ,0
0.059676 ,0
0.059680 ,0
0.059684 ,0
0.059688 ,0
0.059692 ,0
0.059696 ,0
0.059700 ,0
0.059704 ,0
0.059708 ,0
0.059712 ,1
0.059716 ,1
0.059720 ,1
0.059724 ,1
0.059728 ,1
0.059732 ,1
0.059736 ,1
0.059740 ,1
0.059744 ,1
0.059748 ,1
0.059752 ,1
0.059756 ,1
0.059760 ,1
0.059764 ,1
0.059768 ,1
0.059772 ,1
0.059776 ,1
0.059780 ,1
0.059784 ,1
0.059788 ,1
0.059792 ,1
0.059796 ,1
0.059800 ,1
0.059804 ,1
0.059808 ,1
0.059812 ,1
0.059816 ,1
0.059820 ,1
0.059824 ,1
0.059828 ,1
0.059832 ,1
0.059836 ,1
0.059840 ,1
0.059844 ,1
0.059848 ,1
0.059852 ,1
0.059856 ,1
0.059860 ,1
0.059864 ,1
0.059868 ,1
0.059872 ,1
0.059876 ,1
0.059880 ,1
0.059884 ,1
0.059888 ,1
0.059892 ,1
0.059896 ,1
0.059900 ,1
0.059904 ,0
0.059908 ,0
0.059912 ,0
0.059916 ,0
0.059920 ,0
0.059924 ,0
0.059928 ,0
0.059932 ,0
0.059936 ,0
0.059940 ,0
0.059944 ,0
0.059948 ,0
0.059952 ,0
0.059956 ,0
0.059960 ,0
0.059964 ,0
0.059968 ,0
0.059972 ,0
0.059976 ,0
0.059980 ,0
0.059984 ,0
0.059988 ,0
0.059992 ,0
0.059996 ,0
0.060000 ,0
0.060004 ,0
0.060008 ,0
0.060012 ,0
0.060016 ,0
0.060020 ,0
0.060024 ,0
0.060028 ,0
0.060032 ,1
0.060036 ,1
0.060040 ,1
0.060044 ,1
0.060048 ,1
0.060052 ,1
0.060056 ,1
0.060060 ,1
0.060064 ,1
0.060068 ,1
0.060072 ,1
0.060076 ,1
0.060080 ,1
0.060084 ,1
0.060088 ,1
0.060092 ,1
0.060096 ,0
0.060100 ,0
0.060104 ,0
0.060108 ,0
0.060112 ,0
0.060116 ,0
0.060120 ,0
0.060124 ,0
0.060128 ,0
0.060132 ,0
0.060136 ,0
0.060140 ,0
0.060144 ,0
0.060148 ,0
0.060152 ,0
0.060156 ,0
0.060160 ,0
0.060164 ,0
0.060168 ,0
0.060172 ,0
0.060176 ,0
0.060180 ,0
0.060184 ,0
0.060188 ,0
0.060192 ,0
0.060196 ,0
0.060200 ,0
0.060204 ,0
0.060208 ,0
0.060212 ,0
0.060216 ,0
0.060220 ,0
0.060224 ,1
0.060228 ,1
0.060232 ,1
0.060236 ,1
0.060240 ,1
0.060244 ,1
0.060248 ,1
0.060252 ,1
0.060256 ,1
0.060260 ,1
0.060264 ,1
0.060268 ,1
0.060272 ,1
0.060276 ,1
0.060280 ,1
0.060284 ,1
0.060288 ,1
0.060292 ,1
0.060296 ,1
0.060300 ,1
0.060304 ,1
0.060308 ,1
0.060312 ,1
0.060316 ,1
0.060320 ,1
0.060324 ,1
0.060328 ,1
0.060332 ,1
0.060336 ,1
0.060340 ,1
0.060344 ,1
0.060348 ,1
0.060352 ,0
0.060356 ,0
0.060360 ,0
0.060364 ,0
0.060368 ,0
0.060372 ,0
0.060376 ,0
0.060380 ,0
0.060384 ,0
0.060388 ,0
0.060392 ,0
0.060396 ,0
0.060400 ,0
0.060404 ,0
0.060408 ,0
0.060412 ,0
0.060416 ,1
0.060420 ,1
0.060424 ,1
0.060428 ,1
0.060432 ,1
0.060436 ,1
0.060440 ,1
0.060444 ,1
0.060448 ,1
0.060452 ,1
0.060456 ,1
0.060460 ,1
0.060464 ,1
0.060468 ,1
0.060472 ,1
0.060476 ,1
0.060480 ,1
0.060484 ,1
0.060488 ,1
0.060492 ,1
0.060496 ,1
0.060500 ,1
0.060504 ,1
0.060508 ,1
0.060512 ,1
0.060516 ,1
0.060520 ,1
0.060524 ,1
0.060528 ,1
0.060532 ,1
0.060536 ,1
0.060540 ,1
0.060544 ,0
0.060548 ,0
0.060552 ,0
0.060556 ,0
0.060560 ,0
0.060564 ,0
0.060568 ,0
0.060572 ,0
0.060576 ,0
0.060580 ,0
0.060584 ,0
0.060588 ,0
0.060592 ,0
0.060596 ,0
0.060600 ,0
0.060604 ,0
0.060608 ,1
0.060612 ,1
0.060616 ,1
0.060620 ,1
0.060624 ,1
0.060628 ,1
0.060632 ,1
0.060636 ,1
0.060640 ,1
0.060644 ,1
0.060648 ,1
0.060652 ,1
0.060656 ,1
0.060660 ,1
0.060664 ,1
0.060668 ,1
0.060672 ,0
0.060676 ,0
0.060680 ,0
0.060684 ,0
0.060688 ,0
0.060692 ,0
0.060696 ,0
0.060700 ,0
0.060704 ,0
0.060708 ,0
0.060712 ,0
0.060716 ,0
0.060720 ,0
0.060724 ,0
0.060728 ,0
0.060732 ,0
0.060736 ,1
0.060740 ,1
0.060744 ,1
0.060748 ,1
0.060752 ,1
0.060756 ,1
0.060760 ,1
0.060764 ,1
0.060768 ,1
0.060772 ,1
0.060776 ,1
0.060780 ,1
0.060784 ,1
0.060788 ,1
0.060792 ,1
0.060796 ,1
0.060800 ,1
0.060804 ,1
0.060808 ,1
0.060812 ,1
0.060816 ,1
0.060820 ,1
0.060824 ,1
0.060828 ,1
0.060832 ,1
0.060836 ,1
0.060840 ,1
0.060844 ,1
0.060848 ,1
0.060852 ,1
0.060856 ,1
0.060860 ,1
0.060864 ,0
0.060868 ,0
0.060872 ,0
0.060876 ,0
0.060880 ,0
0.060884 ,0
0.060888 ,0
0.060892 ,0
0.060896 ,0
0.060900 ,0
0.060904 ,0
0.060908 ,0
0.060912 ,0
0.060916 ,0
0.060920 ,0
0.060924 ,0
0.060928 ,0
0.060932 ,0
0.060936 ,0
0.060940 ,0
0.060944 ,0
0.060948 ,0
0.060952 ,0
0.060956 ,0
0.060960 ,0
0.060964 ,0
0.060968 ,0
0.060972 ,0
0.060976 ,0
0.060980 ,0
0.060984 ,0
0.060988 ,0
0.060992 ,0
0.060996 ,0
0.061000 ,0
0.061004 ,0
0.061008 ,0
0.061012 ,0
0.061016 ,0
0.061020 ,0
0.061024 ,0
0.061028 ,0
0.061032 ,0
0.061036 ,0
0.061040 ,0
0.061044 ,0
0.061048 ,0
0.061052 ,0
0.061056 ,0
0.061060 ,0
0.061064 ,0
0.061068 ,0
0.061072 ,0
0.061076 ,0
0.061080 ,0
0.061084 ,0
0.061088 ,0
0.061092 ,0
0.061096 ,0
0.061100 ,0
0.061104 ,0
0.061108 ,0
0.061112 ,0
0.061116 ,0
0.061120 ,1
0.061124 ,1
0.061128 ,1
0.061132 ,1
0.061136 ,1
0.061140 ,1
0.061144 ,1
0.061148 ,1
0.061152 ,1
0.061156 ,1
0.061160 ,1
0.061164 ,1
0.061168 ,1
0.061172 ,1
0.061176 ,1
0.061180 ,1
0.061184 ,0
0.061188 ,0
0.061192 ,0
0.061196 ,0
0.061200 ,0
0.061204 ,0
0.061208 ,0
0.061212 ,0
0.061216 ,0
0.061220 ,0
0.061224 ,0
0.061228 ,0
0.061232 ,0
0.061236 ,0
0.061240 ,0
0.061244 ,0
0.061248 ,1
0.061252 ,1
0.061256 ,1
0.061260 ,1
0.061264 ,1
0.061268 ,1
0.061272 ,1
0.061276 ,1
0.061280 ,1
0.061284 ,1
0.061288 ,1
0.061292 ,1
0.061296 ,1
0.061300 ,1
0.061304 ,1
0.061308 ,1
0.061312 ,1
0.061316 ,1
0.061320 ,1
0.061324 ,1
0.061328 ,1
0.061332 ,1
0.061336 ,1
0.061340 ,1
0.061344 ,1
0.061348 ,1
0.061352 ,1
0.061356 ,1
0.061360 ,1
0.061364 ,1
0.061368 ,1
0.061372 ,1
0.061376 ,1
0.061380 ,1
0.061384 ,1
0.061388 ,1
0.061392 ,1
0.061396 ,1
0.061400 ,1
0.061404 ,1
0.061408 ,1
0.061412 ,1
0.061416 ,1
0.061420 ,1
0.061424 ,1
0.061428 ,1
0.061432 ,1
0.061436 ,1
0.061440 ,0
0.061444 ,0
0.061448 ,0
0.061452 ,0
0.061456 ,0
0.061460 ,0
0.061464 ,0
0.061468 ,0
0.061472 ,0
0.061476 ,0
0.061480 ,0
0.061484 ,0
0.061488 ,0
0.061492 ,0
0.061496 ,0
0.061500 ,0
0.061504 ,1
0.061508 ,1
0.061512 ,1
0.061516 ,1
0.061520 ,1
0.061524 ,1
0.061528 ,1
0.061532 ,1
0.061536 ,1
0.061540 ,1
0.061544 ,1
0.061548 ,1
0.061552 ,1
0.061556 ,1
0.061560 ,1
0.061564 ,1
0.061568 ,0
0.061572 ,0
0.061576 ,0
0.061580 ,0
0.061584 ,0
0.061588 ,0
0.061592 ,0
0.061596 ,0
0.061600 ,0
0.061604 ,0
0.061608 ,0
0.061612 ,0
0.061616 ,0
0.061620 ,0
0.061624 ,0
0.061628 ,0
0.061632 ,0
0.061636 ,0
0.061640 ,0
0.061644 ,0
0.061648 ,0
0.061652 ,0
0.061656 ,0
0.061660 ,0
0.061664 ,0
0.061668 ,0
0.061672 ,0
0.061676 ,0
0.061680 ,0
0.061684 ,0
0.061688 ,0
0.061692 ,0
0.061696 ,0
0.061700 ,0
0.061704 ,0
0.061708 ,0
0.061712 ,0
0.061716 ,0
0.061720 ,0
0.061724 ,0
0.061728 ,0
0.061732 ,0
0.061736 ,0
0.061740 ,0
0.061744 ,0
0.061748 ,0
0.061752 ,0
0.061756 ,0
0.061760 ,0
0.061764 ,0
0.061768 ,0
0.061772 ,0
0.061776 ,0
0.061780 ,0
0.061784 ,0
0.061788 ,0
0.061792 ,0
0.061796 ,0
0.061800 ,0
0.061804 ,0
0.061808 ,0
0.061812 ,0
0.061816 ,0
0.061820 ,0
0.061824 ,1
0.061828 ,1
0.061832 ,1
0.061836 ,1
0.061840 ,1
0.061844 ,1
0.061848 ,1
0.061852 ,1
0.061856 ,1
0.061860 ,1
0.061864 ,1
0.061868 ,1
0.061872 ,1
0.061876 ,1
0.061880 ,1
0.061884 ,1
0.061888 ,0
0.061892 ,0
0.061896 ,0
0.061900 ,0
0.061904 ,0
0.061908 ,0
0.061912 ,0
0.061916 ,0
0.061920 ,0
0.061924 ,0
0.061928 ,0
0.061932 ,0
0.061936 ,0
0.061940 ,0
0.061944 ,0
0.061948 ,0
0.061952 ,1
0.061956 ,1
0.061960 ,1
0.061964 ,1
0.061968 ,1
0.061972 ,1
0.061976 ,1
0.061980 ,1
0.061984 ,1
0.061988 ,1
0.061992 ,1
0.061996 ,1
0.062000 ,1
0.062004 ,1
0.062008 ,1
0.062012 ,1
0.062016 ,1
0.062020 ,1
0.062024 ,1
0.062028 ,1
0.062032 ,1
0.062036 ,1
0.062040 ,1
0.062044 ,1
0.062048 ,1
0.062052 ,1
0.062056 ,1
0.062060 ,1
0.062064 ,1
0.062068 ,1
0.062072 ,1
0.062076 ,1
0.062080 ,0
0.062084 ,0
0.062088 ,0
0.062092 ,0
0.062096 ,0
0.062100 ,0
0.062104 ,0
0.062108 ,0
0.062112 ,0
0.062116 ,0
0.062120 ,0
0.062124 ,0
0.062128 ,0
0.062132 ,0
0.062136 ,0
0.062140 ,0
0.062144 ,1
0.062148 ,1
0.062152 ,1
0.062156 ,1
0.062160 ,1
0.062164 ,1
0.062168 ,1
0.062172 ,1
0.062176 ,1
0.062180 ,1
0.062184 ,1
0.062188 ,1
0.062192 ,1
0.062196 ,1
0.062200 ,1
0.062204 ,1
0.062208 ,0
0.062212 ,0
0.062216 ,0
0.062220 ,0
0.062224 ,0
0.062228 ,0
0.062232 ,0
0.062236 ,0
0.062240 ,0
0.062244 ,0
0.062248 ,0
0.062252 ,0
0.062256 ,0
0.062260 ,0
0.062264 ,0
0.062268 ,0
0.062272 ,1
0.062276 ,1
0.062280 ,1
0.062284 ,1
0.062288 ,1
0.062292 ,1
0.062296 ,1
0.062300 ,1
0.062304 ,1
0.062308 ,1
0.062312 ,1
0.062316 ,1
0.062320 ,1
0.062324 ,1
0.062328 ,1
0.062332 ,1
0.062336 ,1
0.062340 ,1
0.062344 ,1
0.062348 ,1
0.062352 ,1
0.062356 ,1
0.062360 ,1
0.062364 ,1
0.062368 ,1
0.062372 ,1
0.062376 ,1
0.062380 ,1
0.062384 ,1
0.062388 ,1
0.062392 ,1
0.062396 ,1
0.062400 ,0
0.062404 ,0
0.062408 ,0
0.062412 ,0
0.062416 ,0
0.062420 ,0
0.062424 ,0
0.062428 ,0
0.062432 ,0
0.062436 ,0
0.062440 ,0
0.062444 ,0
0.062448 ,0
0.062452 ,0
0.062456 ,0
0.062460 ,0
0.062464 ,1
0.062468 ,1
0.062472 ,1
0.062476 ,1
0.062480 ,1
0.062484 ,1
0.062488 ,1
0.062492 ,1
0.062496 ,1
0.062500 ,1
0.062504 ,1
0.062508 ,1
0.062512 ,1
0.062516 ,1
0.062520 ,1
0.062524 ,1
0.062528 ,1
0.062532 ,1
0.062536 ,1
0.062540 ,1
0.062544 ,1
0.062548 ,1
0.062552 ,1
0.062556 ,1
0.062560 ,1
0.062564 ,1
0.062568 ,1
0.062572 ,1
0.062576 ,1
0.062580 ,1
0.062584 ,1
0.062588 ,1
0.062592 ,1
0.062596 ,1
0.062600 ,1
0.062604 ,1
0.062608 ,1
0.062612 ,1
0.062616 ,1
0.062620 ,1
0.062624 ,1
0.062628 ,1
0.062632 ,1
0.062636 ,1
0.062640 ,1
0.062644 ,1
0.062648 ,1
0.062652 ,1
0.062656 ,1
0.062660 ,1
0.062664 ,1
0.062668 ,1
0.062672 ,1
0.062676 ,1
0.062680 ,1
0.062684 ,1
0.062688 ,1
0.062692 ,1
0.062696 ,1
0.062700 ,1
0.062704 ,1
0.062708 ,1
0.062712 ,1
0.062716 ,1
0.062720 ,0
0.062724 ,0
0.062728 ,0
0.062732 ,0
0.062736 ,0
0.062740 ,0
0.062744 ,0
0.062748 ,0
0.062752 ,0
0.062756 ,0
0.062760 ,0
0.062764 ,0
0.062768 ,0
0.062772 ,0
0.062776 ,0
0.062780 ,0
0.062784 ,1
0.062788 ,1
0.062792 ,1
0.062796 ,1
0.062800 ,1
0.062804 ,1
0.062808 ,1
0.062812 ,1
0.062816 ,1
0.062820 ,1
0.062824 ,1
0.062828 ,1
0.062832 ,1
0.062836 ,1
0.062840 ,1
0.062844 ,1
0.062848 ,1
0.062852 ,1
0.062856 ,1
0.062860 ,1
0.062864 ,1
0.062868 ,1
0.062872 ,1
0.062876 ,1
0.062880 ,1
0.062884 ,1
0.062888 ,1
0.062892 ,1
0.062896 ,1
0.062900 ,1
0.062904 ,1
0.062908 ,1
0.062912 ,0
0.062916 ,0
0.062920 ,0
0.062924 ,0
0.062928 ,0
0.062932 ,0
0.062936 ,0
0.062940 ,0
0.062944 ,0
0.062948 ,0
0.062952 ,0
0.062956 ,0
0.062960 ,0
0.062964 ,0
0.062968 ,0
0.062972 ,0
0.062976 ,0
0.062980 ,0
0.062984 ,0
0.062988 ,0
0.062992 ,0
0.062996 ,0
0.063000 ,0
0.063004 ,0
0.063008 ,0
0.063012 ,0
0.063016 ,0
0.063020 ,0
0.063024 ,0
0.063028 ,0
0.063032 ,0
0.063036 ,0
0.063040 ,1
0.063044 ,1
0.063048 ,1
0.063052 ,1
0.063056 ,1
0.063060 ,1
0.063064 ,1
0.063068 ,1
0.063072 ,1
0.063076 ,1
0.063080 ,1
0.063084 ,1
0.063088 ,1
0.063092 ,1
0.063096 ,1
0.063100 ,1
0.063104 ,1
0.063108 ,1
0.063112 ,1
0.063116 ,1
0.063120 ,1
0.063124 ,1
0.063128 ,1
0.063132 ,1
0.063136 ,1
0.063140 ,1
0.063144 ,1
0.063148 ,1
0.063152 ,1
0.063156 ,1
0.063160 ,1
0.063164 ,1
0.063168 ,0
0.063172 ,0
0.063176 ,0
0.063180 ,0
0.063184 ,0
0.063188 ,0
0.063192 ,0
0.063196 ,0
0.063200 ,0
0.063204 ,0
0.063208 ,0
0.063212 ,0
0.063216 ,0
0.063220 ,0
0.063224 ,0
0.063228 ,0
0.063232 ,0
0.063236 ,0
0.063240 ,0
0.063244 ,0
0.063248 ,0
0.063252 ,0
0.063256 ,0
0.063260 ,0
0.063264 ,0
0.063268 ,0
0.063272 ,0
0.063276 ,0
0.063280 ,0
0.063284 ,0
0.063288 ,0
0.063292 ,0
0.063296 ,0
0.063300 ,0
0.063304 ,0
0.063308 ,0
0.063312 ,0
0.063316 ,0
0.063320 ,0
0.063324 ,0
0.063328 ,0
0.063332 ,0
0.063336 ,0
0.063340 ,0
0.063344 ,0
0.063348 ,0
0.063352 ,0
0.063356 ,0
0.063360 ,1
0.063364 ,1
0.063368 ,1
0.063372 ,1
0.063376 ,1
0.063380 ,1
0.063384 ,1
0.063388 ,1
0.063392 ,1
0.063396 ,1
0.063400 ,1
0.063404 ,1
0.063408 ,1
0.063412 ,1
0.063416 ,1
0.063420 ,1
0.063424 ,0
0.063428 ,0
0.063432 ,0
0.063436 ,0
0.063440 ,0
0.063444 ,0
0.063448 ,0
0.063452 ,0
0.063456 ,0
0.063460 ,0
0.063464 ,0
0.063468 ,0
0.063472 ,0
0.063476 ,0
0.063480 ,0
0.063484 ,0
0.063488 ,1
0.063492 ,1
0.063496 ,1
0.063500 ,1
0.063504 ,1
0.063508 ,1
0.063512 ,1
0.063516 ,1
0.063520 ,1
0.063524 ,1
0.063528 ,1
0.063532 ,1
0.063536 ,1
0.063540 ,1
0.063544 ,1
0.063548 ,1
0.063552 ,1
0.063556 ,1
0.063560 ,1
0.063564 ,1
0.063568 ,1
0.063572 ,1
0.063576 ,1
0.063580 ,1
0.063584 ,1
0.063588 ,1
0.063592 ,1
0.063596 ,1
0.063600 ,1
0.063604 ,1
0.063608 ,1
0.063612 ,1
0.063616 ,0
0.063620 ,0
0.063624 ,0
0.063628 ,0
0.063632 ,0
0.063636 ,0
0.063640 ,0
0.063644 ,0
0.063648 ,0
0.063652 ,0
0.063656 ,0
0.063660 ,0
0.063664 ,0
0.063668 ,0
0.063672 ,0
0.063676 ,0
0.063680 ,1
0.063684 ,1
0.063688 ,1
0.063692 ,1
0.063696 ,1
0.063700 ,1
0.063704 ,1
0.063708 ,1
0.063712 ,1
0.063716 ,1
0.063720 ,1
0.063724 ,1
0.063728 ,1
0.063732 ,1
0.063736 ,1
0.063740 ,1
0.063744 ,0
0.063748 ,0
0.063752 ,0
0.063756 ,0
0.063760 ,0
0.063764 ,0
0.063768 ,0
0.063772 ,0
0.063776 ,0
0.063780 ,0
0.063784 ,0
0.063788 ,0
0.063792 ,0
0.063796 ,0
0.063800 ,0
0.063804 ,0
0.063808 ,1
0.063812 ,1
0.063816 ,1
0.063820 ,1
0.063824 ,1
0.063828 ,1
0.063832 ,1
0.063836 ,1
0.063840 ,1
0.063844 ,1
0.063848 ,1
0.063852 ,1
0.063856 ,1
0.063860 ,1
0.063864 ,1
0.063868 ,1
0.063872 ,1
0.063876 ,1
0.063880 ,1
0.063884 ,1
0.063888 ,1
0.063892 ,1
0.063896 ,1
0.063900 ,1
0.063904 ,1
0.063908 ,1
0.063912 ,1
0.063916 ,1
0.063920 ,1
0.063924 ,1
0.063928 ,1
0.063932 ,1
0.063936 ,1
0.063940 ,1
0.063944 ,1
0.063948 ,1
0.063952 ,1
0.063956 ,1
0.063960 ,1
0.063964 ,1
0.063968 ,1
0.063972 ,1
0.063976 ,1
0.063980 ,1
0.063984 ,1
0.063988 ,1
0.063992 ,1
0.063996 ,1
0.064000 ,0
0.064004 ,0
0.064008 ,0
0.064012 ,0
0.064016 ,0
0.064020 ,0
0.064024 ,0
0.064028 ,0
0.064032 ,0
0.064036 ,0
0.064040 ,0
0.064044 ,0
0.064048 ,0
0.064052 ,0
0.064056 ,0
0.064060 ,0
0.064064 ,1
0.064068 ,1
0.064072 ,1
